,id,name,des,last refreshed,from,to
5880,147158,ITI Mutual Fund - ITI Liquid Fund - Direct Plan - Daily IDCW Option,ISIN Div Reinvestment: INF00XX01291,14-05-2021 20:00,24-04-2019,14-05-2021
5881,147159,ITI Mutual Fund - ITI Liquid Fund - Direct Plan - Weekly IDCW Option,ISIN Div Reinvestment: INF00XX01309,14-05-2021 20:00,18-12-2019,14-05-2021
5882,147160,ITI Mutual Fund - ITI Liquid Fund - Direct Plan - Fortnightly IDCW Option,ISIN Div Payout/ ISIN Growth: INF00XX01341<br><br>ISIN Div Reinvestment: INF00XX01317,14-05-2021 20:00,28-05-2019,14-05-2021
5883,147161,ITI Mutual Fund - ITI Liquid Fund - Direct Plan - Annually IDCW Option,ISIN Div Payout/ ISIN Growth: INF00XX01366<br><br>ISIN Div Reinvestment: INF00XX01333,14-05-2021 20:00,24-04-2019,14-05-2021
5884,147162,ITI Mutual Fund - ITI Liquid Fund - Regular Plan - Annually IDCW Option,ISIN Div Payout/ ISIN Growth: INF00XX01275<br><br>ISIN Div Reinvestment: INF00XX01242,14-05-2021 20:00,24-04-2019,14-05-2021
5885,147163,ITI Mutual Fund - ITI Liquid Fund - Direct Plan - Monthly IDCW Option,ISIN Div Payout/ ISIN Growth: INF00XX01358<br><br>ISIN Div Reinvestment: INF00XX01325,14-05-2021 20:00,24-04-2019,14-05-2021
5886,147164,ITI Mutual Fund - ITI Liquid Fund - Regular Plan - Weekly IDCW Option,ISIN Div Reinvestment: INF00XX1218,14-05-2021 20:00,16-10-2019,14-05-2021
5887,147183,ITI Mutual Fund - ITI Multi Cap Fund - Direct Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF00XX01168,14-05-2021 20:00,16-05-2019,14-05-2021
5888,147184,ITI Mutual Fund - ITI Multi Cap Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF00XX01135,14-05-2021 20:00,16-05-2019,14-05-2021
5889,147185,ITI Mutual Fund - ITI Multi Cap Fund - Regular Plan - IDCW Option,ISIN Div Payout/ ISIN Growth: INF00XX01143<br><br>ISIN Div Reinvestment: INF00XX01150,14-05-2021 20:00,16-05-2019,14-05-2021
5890,147186,ITI Mutual Fund - ITI Multi Cap Fund - Direct Plan - IDCW Option,ISIN Div Payout/ ISIN Growth: INF00XX01176<br><br>ISIN Div Reinvestment: INF00XX01184,14-05-2021 20:00,16-05-2019,14-05-2021
5891,147193,Baroda Mutual Fund - Baroda Overnight Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF955L01HS0,14-05-2021 20:00,25-04-2019,15-05-2021
5892,147194,Baroda Mutual Fund - Baroda Overnight Fund - Regular Plan - Daily IDCW,ISIN Div Reinvestment: INF955L01HT8,14-05-2021 20:00,25-04-2019,15-05-2021
5893,147195,Baroda Mutual Fund - Baroda Overnight Fund - Direct Plan - Weekly IDCW,ISIN Div Reinvestment: INF955L01HX0,14-05-2021 20:00,06-05-2019,15-05-2021
5894,147196,Baroda Mutual Fund - Baroda Overnight Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF955L01HV4,14-05-2021 20:00,25-04-2019,15-05-2021
5895,147197,Baroda Mutual Fund - Baroda Overnight Fund - Direct Plan - Daily IDCW,ISIN Div Reinvestment: INF955L01HW2,14-05-2021 20:00,25-04-2019,15-05-2021
5896,147198,Baroda Mutual Fund - Baroda Overnight Fund - Regular Plan - Weekly IDCW,ISIN Div Reinvestment: INF955L01HU6,14-05-2021 20:00,25-04-2019,15-05-2021
5897,147203,Mirae Asset Mutual Fund - Mirae Asset Focused Fund Regular Plan Growth,ISIN Div Payout/ ISIN Growth: INF769K01ES4,14-05-2021 20:00,15-05-2019,14-05-2021
5898,147204,Mirae Asset Mutual Fund - Mirae Asset Focused Fund Regular IDCW,ISIN Div Payout/ ISIN Growth: INF769K01ER6<br><br>ISIN Div Reinvestment: INF769K01EV8,14-05-2021 20:00,15-05-2019,14-05-2021
5899,147205,Mirae Asset Mutual Fund - Mirae Asset Focused Fund Direct IDCW,ISIN Div Payout/ ISIN Growth: INF769K01ET2<br><br>ISIN Div Reinvestment: INF769K01EW6,14-05-2021 20:00,15-05-2019,14-05-2021
5900,147206,Mirae Asset Mutual Fund - Mirae Asset Focused Fund Direct Plan Growth,ISIN Div Payout/ ISIN Growth: INF769K01EU0,14-05-2021 20:00,15-05-2019,14-05-2021
5901,147211,Franklin Templeton Mutual Fund - Franklin India Overnight Fund - Direct Weekly Dividend Plan - Weekly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01SR1<br><br>ISIN Div Reinvestment: INF090I01SQ3,14-05-2021 20:00,08-05-2019,14-05-2021
5902,147212,Franklin Templeton Mutual Fund - Franklin India Overnight Fund - Direct Daily Dividend Plan - Daily - IDCW,ISIN Div Reinvestment: INF090I01ST7,14-05-2021 20:00,08-05-2019,14-05-2021
5903,147213,Franklin Templeton Mutual Fund - Franklin India Overnight fund- Growth,ISIN Div Payout/ ISIN Growth: INF090I01SO8,14-05-2021 20:00,08-05-2019,14-05-2021
5904,147214,Franklin Templeton Mutual Fund - Franklin India Overnight Fund- Growth - Direct,ISIN Div Payout/ ISIN Growth: INF090I01SS9,14-05-2021 20:00,08-05-2019,14-05-2021
5905,147215,Franklin Templeton Mutual Fund - Franklin India Overnight Fund - Daily Dividend Plan - Daily - IDCW,ISIN Div Reinvestment: INF090I01SM2,14-05-2021 20:00,08-05-2019,14-05-2021
5906,147216,Franklin Templeton Mutual Fund - Franklin India Overnight Fund - Weekly Dividend Plan - Weekly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01SN0<br><br>ISIN Div Reinvestment: INF090I01SP5,14-05-2021 20:00,08-05-2019,14-05-2021
5907,147217,Indiabulls Mutual Fund - Indiabulls Banking & PSU Debt Fund-Direct Plan- Growth,ISIN Div Payout/ ISIN Growth: INF666M01FT3,19-04-2021 20:00,14-05-2019,04-03-2021
5908,147218,Indiabulls Mutual Fund - Indiabulls Banking & PSU Debt Fund-Direct Plan- Daily Dividend Option,ISIN Div Reinvestment: INF666M01FU1,19-04-2021 20:00,14-05-2019,04-03-2021
5909,147219,Indiabulls Mutual Fund - Indiabulls Banking & PSU Debt Fund-Direct Plan- Fortnightly Dividend Option,ISIN Div Payout/ ISIN Growth: INF666M01FX5<br><br>ISIN Div Reinvestment: INF666M01FY3,19-04-2021 20:00,14-05-2019,04-03-2021
5910,147220,Indiabulls Mutual Fund - Indiabulls Banking & PSU Debt Fund-Direct Plan- Weekly Dividend Option,ISIN Div Payout/ ISIN Growth: INF666M01FV9<br><br>ISIN Div Reinvestment: INF666M01FW7,19-04-2021 20:00,14-05-2019,04-03-2021
5911,147221,Indiabulls Mutual Fund - Indiabulls Banking & PSU Debt Fund-Direct Plan- Monthly Dividend Option,ISIN Div Payout/ ISIN Growth: INF666M01FZ0<br><br>ISIN Div Reinvestment: INF666M01GA1,19-04-2021 20:00,14-05-2019,04-03-2021
5912,147222,Indiabulls Mutual Fund - Indiabulls Banking & PSU Debt Fund-Regular Plan- Weekly Dividend Option,ISIN Div Payout/ ISIN Growth: INF666M01GD5<br><br>ISIN Div Reinvestment: INF666M01GE3,19-04-2021 20:00,14-05-2019,04-03-2021
5913,147223,Indiabulls Mutual Fund - Indiabulls Banking & PSU Debt Fund- Regular Plan- Growth Option,ISIN Div Payout/ ISIN Growth: INF666M01GB9,19-04-2021 20:00,14-05-2019,04-03-2021
5914,147224,Indiabulls Mutual Fund - Indiabulls Banking & PSU Debt Fund-Regular Plan- Daily Dividend Option,ISIN Div Reinvestment: INF666M01GC7,19-04-2021 20:00,14-05-2019,04-03-2021
5915,147225,Indiabulls Mutual Fund - Indiabulls Banking & PSU Debt Fund-Regular Plan-Monthly Dividend Option,ISIN Div Payout/ ISIN Growth: INF666M01GH6<br><br>ISIN Div Reinvestment: INF666M01GI4,19-04-2021 20:00,14-05-2019,04-03-2021
5916,147226,Indiabulls Mutual Fund - Indiabulls Banking & PSU Debt Fund-Regular Plan-Fortnightly Dividend Option,ISIN Div Payout/ ISIN Growth: INF666M01GF0<br><br>ISIN Div Reinvestment: INF666M01GG8,19-04-2021 20:00,14-05-2019,04-03-2021
5917,147265,Kotak Mahindra Mutual Fund - KOTAK FLOATING RATE FUND-REGULAR PLAN-MONTHLY Reinvestment of Income Distribution cum capital withdrawal option,ISIN Div Reinvestment: INF174KA1EB2,14-05-2021 20:00,16-05-2019,14-05-2021
5918,147266,Kotak Mahindra Mutual Fund - KOTAK FLOATING RATE FUND-REGULAR PLAN-GROWTH OPTION,ISIN Div Payout/ ISIN Growth: INF174KA1DY6,14-05-2021 20:00,16-05-2019,14-05-2021
5919,147267,Kotak Mahindra Mutual Fund - KOTAK FLOATING RATE FUND-DIRECT PLAN-MONTHLY Reinvestment of Income Distributioncum capital withdrawal option,ISIN Div Reinvestment: INF174KA1EF3,14-05-2021 20:00,16-05-2019,14-05-2021
5920,147269,Kotak Mahindra Mutual Fund - KOTAK FLOATING RATE FUND-DIRECT PLAN-GROWTH OPTION,ISIN Div Payout/ ISIN Growth: INF174KA1EC0,14-05-2021 20:00,16-05-2019,14-05-2021
5921,147271,Kotak Mahindra Mutual Fund - KOTAK FLOATING RATE FUND-REGULAR PLAN-weekly Reinvestment of Income Distribution cum capital withdrawal option,ISIN Div Reinvestment: INF174KA1DZ3,14-05-2021 20:00,28-05-2019,14-05-2021
5922,147287,HSBC Mutual Fund - HSBC Overnight Fund - Growth - Direct,ISIN Div Payout/ ISIN Growth: INF336L01OF6,14-05-2021 20:00,22-05-2019,16-05-2021
5923,147288,HSBC Mutual Fund - HSBC Overnight Fund - Weekly IDCW,ISIN Div Payout/ ISIN Growth: INF336L01OP5<br><br>ISIN Div Reinvestment: INF336L01ON0,14-05-2021 20:00,05-08-2019,16-05-2021
5924,147289,HSBC Mutual Fund - HSBC Overnight Fund - Daily IDCW,ISIN Div Reinvestment: INF336L01OM2,14-05-2021 20:00,22-07-2019,16-05-2021
5925,147290,HSBC Mutual Fund - HSBC Overnight Fund - Growth,ISIN Div Payout/ ISIN Growth: INF336L01OL4,14-05-2021 20:00,22-05-2019,16-05-2021
5926,147291,HSBC Mutual Fund - HSBC Overnight Fund - Daily IDCW Direct Plan,ISIN Div Reinvestment: INF336L01OG4,14-05-2021 20:00,22-05-2019,16-05-2021
5927,147296,HSBC Mutual Fund - HSBC Overnight Fund - Weekly IDCW Direct Plan,ISIN Div Payout/ ISIN Growth: INF336L01OJ8<br><br>ISIN Div Reinvestment: INF336L01OH2,14-05-2021 20:00,21-11-2019,16-05-2021
5928,147300,HSBC Mutual Fund - HSBC Overnight Fund - Monthly IDCW Payout Direct Plan,ISIN Div Payout/ ISIN Growth: INF336L01OK6<br><br>ISIN Div Reinvestment: INF336L01OI0,14-05-2021 20:00,08-07-2019,16-05-2021
5929,147301,HSBC Mutual Fund - HSBC Overnight Fund - Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF336L01OQ3<br><br>ISIN Div Reinvestment: INF336L01OO8,14-05-2021 20:00,19-08-2019,16-05-2021
5930,147303,DSP Mutual Fund - DSP Quant Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF740KA1NN3,14-05-2021 20:00,11-06-2019,14-05-2021
5931,147304,DSP Mutual Fund - DSP Quant Fund - Direct Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF740KA1NR4<br><br>ISIN Div Reinvestment: INF740KA1NS2,14-05-2021 20:00,11-06-2019,14-05-2021
5932,147305,DSP Mutual Fund - DSP Quant Fund - Regular Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF740KA1NO1<br><br>ISIN Div Reinvestment: INF740KA1NP8,14-05-2021 20:00,11-06-2019,14-05-2021
5933,147306,DSP Mutual Fund - DSP Quant Fund - Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF740KA1NQ6,14-05-2021 20:00,11-06-2019,14-05-2021
5934,147307,YES Mutual Fund - YES Ultra Short Term Fund- Regular plan-Growth Option,ISIN Div Reinvestment: INF03VN01282,14-05-2021 20:00,10-06-2019,14-05-2021
5935,147308,YES Mutual Fund - YES Ultra Short Term Fund- Regular plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW),ISIN Div Reinvestment: INF03VN01258,14-05-2021 20:00,10-06-2019,14-05-2021
5936,147309,YES Mutual Fund - YES Ultra Short Term Fund- Regular plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),ISIN Div Payout/ ISIN Growth: INF03VN01266<br><br>ISIN Div Reinvestment: INF03VN01274,14-05-2021 20:00,10-06-2019,14-05-2021
5937,147310,YES Mutual Fund - YES Ultra Short Term Fund- Regular plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),ISIN Div Payout/ ISIN Growth: INF03VN01316<br><br>ISIN Div Reinvestment: INF03VN01324,14-05-2021 20:00,10-06-2019,24-02-2021
5938,147311,YES Mutual Fund - YES Ultra Short Term Fund- Direct plan-Growth Option,ISIN Div Payout/ ISIN Growth: INF03VN01209,14-05-2021 20:00,10-06-2019,14-05-2021
5939,147312,YES Mutual Fund - YES Ultra Short Term Fund- Direct plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),ISIN Div Payout/ ISIN Growth: INF03VN01217<br><br>ISIN Div Reinvestment: INF03VN01225,14-05-2021 20:00,10-06-2019,14-05-2021
5940,147313,YES Mutual Fund - YES Ultra Short Term Fund- Direct plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),ISIN Div Payout/ ISIN Growth: INF03VN01233<br><br>ISIN Div Reinvestment: INF03VN01241,14-05-2021 20:00,10-06-2019,14-05-2021
5941,147314,YES Mutual Fund - YES Ultra Short Term Fund- Regular plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),ISIN Div Payout/ ISIN Growth: INF03VN01290<br><br>ISIN Div Reinvestment: INF03VN01308,14-05-2021 20:00,10-06-2019,14-05-2021
5942,147315,YES Mutual Fund - YES Ultra Short Term Fund- Direct plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),ISIN Div Payout/ ISIN Growth: INF03VN01183<br><br>ISIN Div Reinvestment: INF03VN01191,14-05-2021 20:00,10-06-2019,14-05-2021
5943,147316,YES Mutual Fund - YES Ultra Short Term Fund- Direct plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW),ISIN Div Reinvestment: INF03VN01175,14-05-2021 20:00,10-06-2019,14-05-2021
5944,147345,ICICI Prudential Mutual Fund - ICICI Prudential MNC Fund - Growth Option,ISIN Div Payout/ ISIN Growth: INF109KC1D69,14-05-2021 20:00,18-06-2019,14-05-2021
5945,147346,ICICI Prudential Mutual Fund - ICICI Prudential MNC Fund - Direct Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF109KC1D93,14-05-2021 20:00,18-06-2019,14-05-2021
5946,147347,ICICI Prudential Mutual Fund - ICICI Prudential MNC Fund - Direct Plan - IDCW Option,ISIN Div Payout/ ISIN Growth: INF109KC1E01,14-05-2021 20:00,18-06-2019,14-05-2021
5947,147348,ICICI Prudential Mutual Fund - ICICI Prudential MNC Fund - IDCW Option,ISIN Div Payout/ ISIN Growth: INF109KC1D77,14-05-2021 20:00,18-06-2019,14-05-2021
5948,147371,Quantum Mutual Fund - QUANTUM INDIA ESG EQUITY FUND - REGULAR PLAN - GROWTH OPTION,ISIN Div Payout/ ISIN Growth: INF082J01390,14-05-2021 20:00,12-07-2019,14-05-2021
5949,147372,Quantum Mutual Fund - QUANTUM INDIA ESG EQUITY FUND - DIRECT PLAN - GROWTH OPTION,ISIN Div Payout/ ISIN Growth: INF082J01382,14-05-2021 20:00,12-07-2019,14-05-2021
5950,147373,Baroda Mutual Fund - Baroda Money Market Fund - Direct Plan - Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF955L01IG3,14-05-2021 20:00,20-06-2019,22-02-2021
5951,147376,Baroda Mutual Fund - Baroda Money Market Fund - Regular Plan - Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF955L01IB4,14-05-2021 20:00,09-12-2019,14-05-2021
5952,147377,Baroda Mutual Fund - Baroda Money Market Fund- Direct Plan - Growth,ISIN Div Payout/ ISIN Growth: INF955L01ID0,14-05-2021 20:00,20-06-2019,14-05-2021
5953,147378,Baroda Mutual Fund - Baroda Money Market Fund - Direct Plan-Daily IDCW,ISIN Div Reinvestment: INF955L01IE8,14-05-2021 20:00,20-06-2019,09-03-2020
5954,147380,Baroda Mutual Fund - Baroda Money Market Fund-Regular Plan- Daily IDCW,ISIN Div Reinvestment: INF955L01HZ5,14-05-2021 20:00,20-06-2019,14-05-2021
5955,147381,Baroda Mutual Fund - Baroda Money Market Fund-Regular Plan-Weekly IDCW,ISIN Div Reinvestment: INF955L01IA6,14-05-2021 20:00,20-06-2019,14-05-2021
5956,147382,Baroda Mutual Fund - Baroda Money Market Fund-Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF955L01HY8,14-05-2021 20:00,20-06-2019,14-05-2021
5957,147383,Tata Mutual Fund - Tata Medium Term Fund Segregated Portfolio 1  Regular Plan - Payout of Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K018V1<br><br>ISIN Div Reinvestment: INF277K018W9,14-05-2021 20:00,17-06-2019,14-05-2021
5958,147384,Tata Mutual Fund - Tata Medium Term Fund Regular Plan - Growth (Segregated Portfolio 1),ISIN Div Payout/ ISIN Growth: INF277K017V3,14-05-2021 20:00,17-06-2019,14-05-2021
5959,147385,Tata Mutual Fund - Tata Medium Term Fund -Direct Plan -Growth (Segregated Portfolio 1),ISIN Div Payout/ ISIN Growth: INF277K019V9,14-05-2021 20:00,17-06-2019,14-05-2021
5960,147386,Tata Mutual Fund - Tata Medium Term Fund Segregated Portfolio 1  Direct Plan - Payout of Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K010W6<br><br>ISIN Div Reinvestment: INF277K019W7,14-05-2021 20:00,17-06-2019,14-05-2021
5961,147387,Tata Mutual Fund - Tata Corporate Bond Fund Segregated Portfolio 1  Regular Plan - Daily Payout of  Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K010V8,14-05-2021 20:00,17-06-2019,14-05-2021
5962,147388,Tata Mutual Fund - Tata Corporate Bond Fund Segregated Portfolio 1  Direct Plan - Daily Payout of Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K014V0,14-05-2021 20:00,17-06-2019,14-05-2021
5963,147389,Tata Mutual Fund - Tata Corporate Bond Fund - Direct Plan -Growth (Segregated Portfolio 1),ISIN Div Payout/ ISIN Growth: INF277K013V2,14-05-2021 20:00,17-06-2019,14-05-2021
5964,147390,Tata Mutual Fund - Tata Corporate Bond Fund Segregated Portfolio 1  Direct Plan - Monthly Payout of Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K016V5<br><br>ISIN Div Reinvestment: INF277K017W1,14-05-2021 20:00,17-06-2019,14-05-2021
5965,147391,Tata Mutual Fund - Tata Corporate Bond Fund Segregated Portfolio 1  Direct Plan - Weekly Payout of Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K015V7<br><br>ISIN Div Reinvestment: INF277K016W3,14-05-2021 20:00,17-06-2019,14-05-2021
5966,147392,Tata Mutual Fund - Tata Corporate Bond Fund -Regular Plan-Growth(Segregated Portfolio 1),ISIN Div Payout/ ISIN Growth: INF277K019U1,14-05-2021 20:00,17-06-2019,14-05-2021
5967,147393,Tata Mutual Fund - Tata Corporate Bond Fund Segregated Portfolio 1  Regular Plan - Monthly Payout of Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K012V4<br><br>ISIN Div Reinvestment: INF277K015W5,14-05-2021 20:00,17-06-2019,14-05-2021
5968,147394,Tata Mutual Fund - Tata Corporate Bond Fund Segregated Portfolio 1  Regular Plan - Weekly Payout of  Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K011V6<br><br>ISIN Div Reinvestment: INF277K014W8,14-05-2021 20:00,17-06-2019,14-05-2021
5969,147395,Tata Mutual Fund - Tata Treasury Advantage Fund Segregated Portfolio 1  Direct Plan - Weekly Payout of Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K017U5<br><br>ISIN Div Reinvestment: INF277K012W2,14-05-2021 20:00,17-06-2019,14-05-2021
5970,147396,Tata Mutual Fund - Tata Treasury Advantage Fund- Direct Plan -Growth (Segregated Portfolio 1),ISIN Div Payout/ ISIN Growth: INF277K015U9,14-05-2021 20:00,17-06-2019,14-05-2021
5971,147397,Tata Mutual Fund - Tata Treasury Advantage Fund Segregated Portfolio 1  Direct Plan - Daily Payout of  Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K016U7,14-05-2021 20:00,17-06-2019,14-05-2021
5972,147398,Tata Mutual Fund - Tata Treasury Advantage Fund Segregated Portfolio 1  Direct Plan - Periodic Payout of Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K018U3<br><br>ISIN Div Reinvestment: INF277K013W0,14-05-2021 20:00,17-06-2019,14-05-2021
5973,147399,Tata Mutual Fund - Tata Treasury Advantage Fund-Regular Plan - Growth (Segregated Portfolio 1),ISIN Div Payout/ ISIN Growth: INF277K010U0,14-05-2021 20:00,17-06-2019,14-05-2021
5974,147400,Tata Mutual Fund - Tata Treasury Advantage Fund Segregated Portfolio 1  Regular Plan - Weekly Payout of  Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K012U6<br><br>ISIN Div Reinvestment: INF277K013U4,14-05-2021 20:00,17-06-2019,14-05-2021
5975,147401,Tata Mutual Fund - Tata Treasury Advantage Fund Segregated Portfolio 1  Regular Plan - Daily Payout of Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K011U8,14-05-2021 20:00,17-06-2019,14-05-2021
5976,147402,Tata Mutual Fund - Tata Treasury Advantage Fund Segregated Portfolio 1  Regular Plan - Periodic Payout of Income Distribution cum capital withdrawal option ,ISIN Div Payout/ ISIN Growth: INF277K014U2<br><br>ISIN Div Reinvestment: INF277K011W4,14-05-2021 20:00,17-06-2019,14-05-2021
5977,147403,Shriram Mutual Fund - Shriram Balanced Advantage Fund - Direct- IDCW,ISIN Div Payout/ ISIN Growth: INF680P01216<br><br>ISIN Div Reinvestment: INF680P01224,14-05-2021 20:00,12-07-2019,14-05-2021
5978,147404,Shriram Mutual Fund - Shriram Balanced Advantage Fund - Regular-IDCW,ISIN Div Payout/ ISIN Growth: INF680P01182<br><br>ISIN Div Reinvestment: INF680P01190,14-05-2021 20:00,12-07-2019,14-05-2021
5979,147405,Shriram Mutual Fund - Shriram Balanced Advantage Fund - Regular Growth,ISIN Div Payout/ ISIN Growth: INF680P01174,14-05-2021 20:00,12-07-2019,14-05-2021
5980,147406,Shriram Mutual Fund - Shriram Balanced Advantage Fund - Direct Growth,ISIN Div Payout/ ISIN Growth: INF680P01208,14-05-2021 20:00,12-07-2019,14-05-2021
5981,147407,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Pharma and Healthcare Fund-Regular-Growth,ISIN Div Payout/ ISIN Growth: INF209KB1N91,14-05-2021 20:00,11-07-2019,14-05-2021
5982,147408,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Pharma and Healthcare Fund-Regular - Payout of IDCW,ISIN Div Payout/ ISIN Growth: INF209KB1O09<br><br>ISIN Div Reinvestment: INF209KB1O17,14-05-2021 20:00,11-07-2019,14-05-2021
5983,147409,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Pharma and Healthcare Fund-Direct-Growth,ISIN Div Payout/ ISIN Growth: INF209KB1O25,14-05-2021 20:00,11-07-2019,14-05-2021
5984,147410,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Pharma and Healthcare Fund-Direct - Payout of IDCW,ISIN Div Payout/ ISIN Growth: INF209KB1O33<br><br>ISIN Div Reinvestment: INF209KB1O41,14-05-2021 20:00,11-07-2019,14-05-2021
5985,147425,Sundaram Mutual Fund - Sundaram Ultra Short Term Fund Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF903JA1HR2,14-05-2021 20:00,27-06-2019,14-05-2021
5986,147426,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Regular Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1HS0,14-05-2021 20:00,27-06-2019,14-05-2021
5987,147427,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Regular Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1HV4,14-05-2021 20:00,27-06-2019,14-05-2021
5988,147428,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Regular Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1HW2,14-05-2021 20:00,27-06-2019,14-05-2021
5989,147429,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Regular Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1HY8,14-05-2021 20:00,27-06-2019,14-05-2021
5990,147430,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1IE8,14-05-2021 20:00,27-06-2019,05-06-2020
5991,147431,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1IC2,14-05-2021 20:00,27-06-2019,14-05-2021
5992,147432,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Regular Plan - Quarterly Payout of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1HT8,14-05-2021 20:00,27-06-2019,14-05-2021
5993,147433,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Direct Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1IA6,14-05-2021 20:00,27-06-2019,14-05-2021
5994,147434,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Direct Plan - Quarterly Payout of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1IB4,14-05-2021 20:00,27-06-2019,14-05-2021
5995,147435,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1HU6,14-05-2021 20:00,27-06-2019,14-05-2021
5996,147436,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Regular Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1HX0,14-05-2021 20:00,27-06-2019,14-05-2021
5997,147437,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1ID0,14-05-2021 20:00,27-06-2019,14-05-2021
5998,147438,Sundaram Mutual Fund - Sundaram Ultra Short Term Plan Direct Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903JA1IF5,14-05-2021 20:00,27-06-2019,14-05-2021
