label,id,name,des,last refreshed,from,to
464,101762,HDFC Mutual Fund - HDFC Flexi Cap Fund - Growth Plan,ISIN Div Payout/ ISIN Growth: INF179K01608,14-05-2021 20:00,03-04-2006,14-05-2021
466,101764,HDFC Mutual Fund - HDFC Capital Builder Value Fund - Growth Plan,ISIN Div Payout/ ISIN Growth: INF179K01426,14-05-2021 20:00,03-04-2006,14-05-2021
469,101793,ICICI Prudential Mutual Fund - ICICI Prudential Floating Interest Fund Plan B - Growth,ISIN Div Payout/ ISIN Growth: INF109K01977,14-05-2021 20:00,02-04-2006,24-04-2020
471,101795,ICICI Prudential Mutual Fund - ICICI Prudential Floating Interest Fund Plan A - Growth,ISIN Div Payout/ ISIN Growth: INF109K01936,14-05-2021 20:00,02-04-2006,24-04-2020
475,101799,ICICI Prudential Mutual Fund - ICICI Prudential Floating Interest Fund Plan B - Dividend Daily,ISIN Div Payout/ ISIN Growth: INF109K01951,14-05-2021 20:00,02-04-2006,24-04-2020
476,101800,ICICI Prudential Mutual Fund - ICICI Prudential Floating Interest Fund Plan A - Dividend Daily,ISIN Div Payout/ ISIN Growth: INF109K01928,14-05-2021 20:00,02-04-2006,24-04-2020
478,101802,ICICI Prudential Mutual Fund - ICICI Prudential Floating Interest Fund - Growth,ISIN Div Payout/ ISIN Growth: INF109K01AX1,14-05-2021 20:00,02-04-2006,14-05-2021
479,101803,ICICI Prudential Mutual Fund - ICICI Prudential Floating Interest Fund - Fortnightly IDCW,ISIN Div Payout/ ISIN Growth: INF109K01AZ6,14-05-2021 20:00,02-04-2006,14-05-2021
494,101838,DSP Mutual Fund - DSP Credit Risk Fund - Regular Plan - IDCW - Weekly,This dataset has no description.,14-05-2021 20:00,02-04-2006,14-05-2021
495,101839,DSP Mutual Fund - DSP Credit Risk Fund - Regular Plan - IDCW,ISIN Div Payout/ ISIN Growth: INF740K01581<br><br>ISIN Div Reinvestment: INF740K01AB9,14-05-2021 20:00,02-04-2006,14-05-2021
497,101843,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Short Term Fund - REGULAR - IDCW,ISIN Div Payout/ ISIN Growth: INF209K01975<br><br>ISIN Div Reinvestment: INF209K01DK0,14-05-2021 20:00,03-04-2006,14-05-2021
502,101862,Nippon India Mutual Fund - Nippon India Banking Fund-Growth Plan-Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01927,14-05-2021 20:00,03-04-2006,14-05-2021
505,101866,LIC Mutual Fund - LIC MF Debt Hybrid Fund-Regular Plan-Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF767K01816<br><br>ISIN Div Reinvestment: INF767K01824,14-05-2021 20:00,03-04-2006,14-05-2021
506,101867,LIC Mutual Fund - LIC MF Debt Hybrid Fund-Regular Plan-Quarterly IDCW,ISIN Div Payout/ ISIN Growth: INF767K01832<br><br>ISIN Div Reinvestment: INF767K01840,14-05-2021 20:00,03-04-2006,14-05-2021
507,101868,LIC Mutual Fund - LIC MF Debt Hybrid Fund-Regular Plan-Yearly IDCW,ISIN Div Payout/ ISIN Growth: INF767K01857<br><br>ISIN Div Reinvestment: INF767K01865,14-05-2021 20:00,03-04-2006,14-05-2021
511,101874,HDFC Mutual Fund - HDFC Dynamic Debt Fund - Half Yearly IDCW Option,ISIN Div Payout/ ISIN Growth: INF179K01855<br><br>ISIN Div Reinvestment: INF179K01863,14-05-2021 20:00,03-04-2006,14-05-2021
518,101912,Baroda Mutual Fund - BARODA  HYBRID EQUITY FUND - Plan A - Growth Option,ISIN Div Payout/ ISIN Growth: INF955L01708,14-05-2021 20:00,03-04-2006,14-05-2021
526,101950,SBI Mutual Fund - SBI Magnum Gilt Fund - Income Distribution cum Capital Withdrawal Option (IDCW) - PF (Fixed Period - 1 Yr),ISIN Div Payout/ ISIN Growth: INF200K01AC2<br><br>ISIN Div Reinvestment: INF200K01AD0,14-05-2021 20:00,03-04-2006,14-05-2021
527,101951,SBI Mutual Fund - SBI Magnum Gilt Fund - Income Distribution cum Capital Withdrawal Option (IDCW) - PF (Fixed Period - 2 Yrs),ISIN Div Payout/ ISIN Growth: INF200K01AF5<br><br>ISIN Div Reinvestment: INF200K01AG3,14-05-2021 20:00,03-04-2006,14-05-2021
529,101970,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Money Manager Fund - RETAIL - WEEKLY IDCW,ISIN Div Reinvestment: INF209K01JY8,14-05-2021 20:00,02-04-2006,14-05-2021
530,101971,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Money Manager Fund - Retail Growth,ISIN Div Payout/ ISIN Growth: INF209K01MJ3,14-05-2021 20:00,02-04-2006,14-05-2021
531,101972,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Money Manager Fund - Retail - Daily IDCW,ISIN Div Reinvestment: INF209K01JZ5,14-05-2021 20:00,02-04-2006,14-05-2021
532,101973,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Money Manager Fund - Daily IDCW,ISIN Div Reinvestment: INF209K01SZ6,14-05-2021 20:00,02-04-2006,14-05-2021
533,101974,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Money Manager Fund - WEEKLY IDCW,ISIN Div Reinvestment: INF209K01SY9,14-05-2021 20:00,02-04-2006,14-05-2021
541,101994,HDFC Mutual Fund - HDFC Money Market Fund - Daily IDCW Option,ISIN Div Reinvestment: INF179KB1IG6,14-05-2021 20:00,02-04-2006,14-05-2021
545,102000,HDFC Mutual Fund - HDFC Top 100 Fund - Growth Option - Regular Plan,ISIN Div Payout/ ISIN Growth: INF179K01BE2,14-05-2021 20:00,03-04-2006,14-05-2021
547,102007,UTI Mutual Fund - UTI-  Liquid Cash Plan- Discontinued -Regular Plan Periodic Dividend Option,ISIN Div Reinvestment: INF789F01AZ5,14-05-2021 20:00,01-04-2006,14-05-2021
550,102010,UTI Mutual Fund - UTI Liquid Cash Plan - Regular Plan - Daily IDCW (Reinvestment),ISIN Div Reinvestment: INF789F01PG3,14-05-2021 20:00,01-04-2006,14-05-2021
554,102020,Baroda Mutual Fund - BARODA MULTI CAP FUND - Plan A - Growth Option,ISIN Div Payout/ ISIN Growth: INF955L01674,14-05-2021 20:00,03-04-2006,14-05-2021
560,102055,SBI Mutual Fund - SBI Magnum Income Plus Fund - Savings Plan (G),ISIN Div Payout/ ISIN Growth: INF200K01743,14-05-2021 20:00,03-04-2006,05-10-2012
566,102110,Franklin Templeton Mutual Fund - Franklin India Life Stage Fund of Funds - 30's Plan - IDCW ,ISIN Div Payout/ ISIN Growth: INF090I01601,14-05-2021 20:00,03-04-2006,14-05-2021
572,102133,ICICI Prudential Mutual Fund - ICICI Prudential Passive Strategy Fund (FOF) - Growth,ISIN Div Payout/ ISIN Growth: INF109K01795,14-05-2021 20:00,02-04-2006,14-05-2021
574,102135,ICICI Prudential Mutual Fund - ICICI Prudential Thematic Advantage Fund (FOF) - Growth,ISIN Div Payout/ ISIN Growth: INF109K01852,14-05-2021 20:00,02-04-2006,14-05-2021
576,102137,ICICI Prudential Mutual Fund - ICICI Prudential Asset Allocator Fund (FOF) - Growth,ISIN Div Payout/ ISIN Growth: INF109K01837,14-05-2021 20:00,02-04-2006,14-05-2021
578,102139,ICICI Prudential Mutual Fund - ICICI Prudential Income Optimizer Fund (FOF) - Growth,ISIN Div Payout/ ISIN Growth: INF109K01811,14-05-2021 20:00,02-04-2006,14-05-2021
584,102148,HDFC Mutual Fund - HDFC Hybrid Debt Fund - IDCW Monthly,ISIN Div Payout/ ISIN Growth: INF179K01AA2<br><br>ISIN Div Reinvestment: INF179K01AB0,14-05-2021 20:00,03-04-2006,14-05-2021
587,102173,Nippon India Mutual Fund - NIPPON INDIA HYBRID BOND FUND - MONTHLY IDCW Option,ISIN Div Payout/ ISIN Growth: INF204K01FE9<br><br>ISIN Div Reinvestment: INF204K01FF6,14-05-2021 20:00,03-04-2006,14-05-2021
591,102207,SBI Mutual Fund - SBI MAGNUM NRI FLEXIASSET PLAN-GROWTH,ISIN Div Payout/ ISIN Growth: INF200K01503,14-05-2021 20:00,03-04-2006,05-10-2012
594,102251,HSBC Mutual Fund - HSBC Flexi Cap Fund - IDCW,ISIN Div Payout/ ISIN Growth: INF336L01AE8<br><br>ISIN Div Reinvestment: INF336L01AD0,14-05-2021 20:00,03-04-2006,14-05-2021
596,102260,HSBC Mutual Fund - HSBC Regular Savings Fund - Monthly IDCW ,ISIN Div Payout/ ISIN Growth: INF336L01107<br><br>ISIN Div Reinvestment: INF336L01115,14-05-2021 20:00,03-04-2006,14-05-2021
603,102326,Tata Mutual Fund - Tata Mid Cap Growth Fund-Regular Plan - Dividend,ISIN Div Payout/ ISIN Growth: INF277K01DS0<br><br>ISIN Div Reinvestment: INF277K01642,14-05-2021 20:00,03-04-2006,14-05-2021
605,102330,ICICI Prudential Mutual Fund - ICICI Prudential Regular Savings Fund - Plan - Growth,ISIN Div Payout/ ISIN Growth: INF109K01902,14-05-2021 20:00,02-04-2006,14-05-2021
615,102401,UTI Mutual Fund - UTI Banking and Financial Services Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF789F01372,14-05-2021 20:00,03-04-2006,14-05-2021
619,102431,Nippon India Mutual Fund - Nippon India Pharma Fund-Growth Plan-Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01968,14-05-2021 20:00,03-04-2006,14-05-2021
622,102434,DSP Mutual Fund - DSP India T.I.G.E.R. Fund - Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF740K01151,14-05-2021 20:00,03-04-2006,14-05-2021
625,102442,Franklin Templeton Mutual Fund - Franklin India Liquid Fund - Institutional Plan - Weekly - IDCW,ISIN Div Payout/ ISIN Growth: INF090I01BJ4<br><br>ISIN Div Reinvestment: INF090I01BE5,14-05-2021 20:00,03-04-2006,14-05-2021
627,102448,DSP Mutual Fund - DSP Regular Savings Fund- Regular Plan - Growth,ISIN Div Payout/ ISIN Growth: INF740K01441,14-05-2021 20:00,03-04-2006,14-05-2021
628,102450,DSP Mutual Fund - DSP Regular Savings Fund - Regular Plan - IDCW - Monthly,ISIN Div Payout/ ISIN Growth: INF740K01458<br><br>ISIN Div Reinvestment: INF740K01466,14-05-2021 20:00,03-04-2006,14-05-2021
638,102511,UTI Mutual Fund - UTI - GILT FUND -Discontinued PF Plan -Dividend Option,ISIN Div Payout/ ISIN Growth: INF789F01PR0<br><br>ISIN Div Reinvestment: INF789F01PS8,14-05-2021 20:00,03-04-2006,14-05-2021
641,102528,ICICI Prudential Mutual Fund - ICICI Prudential MidCap Fund - Growth,ISIN Div Payout/ ISIN Growth: INF109K01AN2,14-05-2021 20:00,02-04-2006,14-05-2021
650,102539,UTI Mutual Fund - UTI - Treasury Advantage Fund - Discontinued Bonus Option,ISIN Div Payout/ ISIN Growth: INF789F01OM4,14-05-2021 20:00,03-04-2006,14-05-2021
653,102544,UTI Mutual Fund - UTI - Treasury Advantage Fund - Regular Plan - Growth Option,ISIN Div Payout/ ISIN Growth: INF789F01OT9,14-05-2021 20:00,24-04-2007,14-05-2021
662,102594,ICICI Prudential Mutual Fund - ICICI Prudential Value Discovery Fund - Growth,ISIN Div Payout/ ISIN Growth: INF109K01AF8,14-05-2021 20:00,02-04-2006,14-05-2021
665,102662,Baroda Mutual Fund - BARODA CONSERVATIVE HYBRID FUND - Plan A - Monthly IDCW Option,ISIN Div Payout/ ISIN Growth: INF955L01179<br><br>ISIN Div Reinvestment: INF955L01187,14-05-2021 20:00,03-04-2006,14-05-2021
672,102701,Sundaram Mutual Fund - Sundaram Money Fund Institutional Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Reinvestment: INF903J01GP2,14-05-2021 20:00,03-04-2006,14-05-2021
675,102704,Sundaram Mutual Fund - Sundaram Money Fund Institutional Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Payout/ ISIN Growth: INF903J01GO5<br><br>ISIN Div Reinvestment: INF903J01GS6,14-05-2021 20:00,03-04-2006,18-12-2013
676,102705,Sundaram Mutual Fund - Sundaram Money Fund Institutional Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Reinvestment: INF903J01GT4,14-05-2021 20:00,19-06-2006,18-12-2013
679,102723,Principal Mutual Fund - Principal Low Duration Fund - Weekly Income Distribution CUM Capital Withdrawal Option,ISIN Div Reinvestment: INF173K01DI2,14-05-2021 20:00,03-04-2006,14-05-2021
681,102741,ICICI Prudential Mutual Fund - ICICI Prudential Medium Term Bond Fund - Growth,ISIN Div Payout/ ISIN Growth: INF109K01AH4,14-05-2021 20:00,02-04-2006,14-05-2021
683,102751,Nippon India Mutual Fund - Nippon India Consumption Fund-Growth Plan-Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01AQ4,14-05-2021 20:00,03-04-2006,14-05-2021
687,102760,HDFC Mutual Fund - HDFC Focused 30 Fund - GROWTH PLAN,ISIN Div Payout/ ISIN Growth: INF179K01574,14-05-2021 20:00,03-04-2006,14-05-2021
690,102766,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Dynamic Bond Fund -Regular - Quarterly IDCW,ISIN Div Payout/ ISIN Growth: INF209K01819<br><br>ISIN Div Reinvestment: INF209K01DH6,14-05-2021 20:00,03-04-2006,14-05-2021
695,102846,Nippon India Mutual Fund - Nippon India Balanced Advantage Fund-Growth Plan-Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01604,14-05-2021 20:00,03-04-2006,14-05-2021
707,102914,Canara Robeco Mutual Fund - CANARA ROBECO SAVINGS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),ISIN Div Payout/ ISIN Growth: INF760K01779<br><br>ISIN Div Reinvestment: INF760K01787,14-05-2021 20:00,01-04-2006,14-05-2021
713,102947,HDFC Mutual Fund - HDFC Hybrid Equity Fund - IDCW Plan,ISIN Div Payout/ ISIN Growth: INF179K01AQ8<br><br>ISIN Div Reinvestment: INF179K01AR6,14-05-2021 20:00,03-04-2006,14-05-2021
715,103006,HSBC Mutual Fund - HSBC Small Cap Equity Fund - Growth,ISIN Div Payout/ ISIN Growth: INF336L01AV2,14-05-2021 20:00,03-04-2006,14-05-2021
720,103027,ICICI Prudential Mutual Fund - ICICI Prudential Blended Plan A - Growth,ISIN Div Payout/ ISIN Growth: INF109K01AP7,14-05-2021 20:00,02-04-2006,22-04-2016
725,103048,Nippon India Mutual Fund - Nippon India Money Market Fund-Growth Plan-Growth Option,ISIN Div Payout/ ISIN Growth: INF204K01VA4,14-05-2021 20:00,02-04-2006,14-05-2021
727,103050,Nippon India Mutual Fund - NIPPON INDIA MONEY MARKET FUND - DAILY IDCW Option,ISIN Div Reinvestment: INF204K01UY6,14-05-2021 20:00,02-04-2006,14-05-2021
728,103051,Nippon India Mutual Fund - NIPPON INDIA MONEY MARKET FUND - WEEKLY IDCW Option,ISIN Div Reinvestment: INF204K01UZ3,14-05-2021 20:00,02-04-2006,14-05-2021
730,103061,ICICI Prudential Mutual Fund - ICICI Prudential Blended Plan B -  Growth Option - I,ISIN Div Payout/ ISIN Growth: INF109K01AR3,14-05-2021 20:00,02-04-2006,07-10-2016
736,103110,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life India Gennext Fund -Regular - IDCW,ISIN Div Payout/ ISIN Growth: INF209K01439<br><br>ISIN Div Reinvestment: INF209K01CR7,14-05-2021 20:00,03-04-2006,14-05-2021
739,103119,Sahara Mutual Fund - Sahara Wealth Plus Fund-Fixed Pricing Option-Dividend Option,ISIN Div Payout/ ISIN Growth: INF515L01262<br><br>ISIN Div Reinvestment: INF515L01270,19-01-2021 20:00,03-04-2006,27-03-2020
741,103121,Sahara Mutual Fund - Sahara Wealth Plus Fund-Variable Pricing Option-Dividend Option,ISIN Div Payout/ ISIN Growth: INF515L01296<br><br>ISIN Div Reinvestment: INF515L01304,19-01-2021 20:00,03-04-2006,27-03-2020
743,103130,HDFC Mutual Fund - HDFC Multi-Asset Fund - IDCW Option,ISIN Div Payout/ ISIN Growth: INF179K01AN5<br><br>ISIN Div Reinvestment: INF179K01AO3,14-05-2021 20:00,03-04-2006,14-05-2021
748,103149,ICICI Prudential Mutual Fund - ICICI Prudential Infrastructure Fund - Growth,ISIN Div Payout/ ISIN Growth: INF109K01AV5,14-05-2021 20:00,02-04-2006,14-05-2021
751,103154,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Equity Hybrid'95 Fund -Regular - IDCW,ISIN Div Payout/ ISIN Growth: INF209K01BS7<br><br>ISIN Div Reinvestment: INF209K01EE1,14-05-2021 20:00,03-04-2006,14-05-2021
757,103165,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Flexi Cap Fund -Regular - IDCW,ISIN Div Payout/ ISIN Growth: INF209K01AQ3<br><br>ISIN Div Reinvestment: INF209K01DT1,14-05-2021 20:00,03-04-2006,14-05-2021
759,103167,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Digital India Fund -Regular - IDCW,ISIN Div Payout/ ISIN Growth: INF209K01132<br><br>ISIN Div Reinvestment: INF209K01CD7,14-05-2021 20:00,03-04-2006,14-05-2021
761,103173,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Frontline Equity Fund-Regular - IDCW,ISIN Div Payout/ ISIN Growth: INF209K01BO6<br><br>ISIN Div Reinvestment: INF209K01EC5,14-05-2021 20:00,03-04-2006,14-05-2021
766,103179,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Income Fund-Plan D(54EA Dividend),ISIN Div Reinvestment: INF209K01DI4,14-05-2021 20:00,03-04-2006,11-02-2011
771,103191,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Low Duration Fund -INSTITUTIONAL - DAILY IDCW,ISIN Div Reinvestment: INF209K01KD0,14-05-2021 20:00,02-04-2006,14-05-2021
772,103192,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Low Duration Fund - Growth Plan,ISIN Div Payout/ ISIN Growth: INF209K01LQ0,14-05-2021 20:00,02-04-2006,14-05-2021
773,103193,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Low Duration Fund -REGULAR - WEEKLY IDCW,ISIN Div Reinvestment: INF209KA1LQ4,14-05-2021 20:00,02-04-2006,14-05-2021
774,103194,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Low Duration Fund -Institutional - weekly  IDCW,ISIN Div Reinvestment: INF209K01KG3,14-05-2021 20:00,02-04-2006,30-04-2020
781,103226,quant Mutual Fund - quant Liquid Fund-Daily IDCW Option - Regular Plan,ISIN Div Reinvestment: INF966L01275,14-05-2021 20:00,03-04-2006,14-05-2021
782,103227,quant Mutual Fund - quant Liquid Fund - Weekly IDCW Option - Regular Plan,ISIN Div Payout/ ISIN Growth: INF966L01499<br><br>ISIN Div Reinvestment: INF966L01283,14-05-2021 20:00,03-04-2006,14-05-2021
786,103308,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Focused Equity Fund -Regular - IDCW,ISIN Div Payout/ ISIN Growth: INF209K01454<br><br>ISIN Div Reinvestment: INF209K01CS5,14-05-2021 20:00,03-04-2006,14-05-2021
788,103312,ICICI Prudential Mutual Fund - ICICI Prudential Exports & Services Fund - Growth,ISIN Div Payout/ ISIN Growth: INF109K01BB5,14-05-2021 20:00,02-04-2006,14-05-2021
794,103340,ICICI Prudential Mutual Fund - ICICI Prudential Liquid Fund - Growth,ISIN Div Payout/ ISIN Growth: INF109K01VQ1,14-05-2021 20:00,02-04-2006,14-05-2021
795,103341,ICICI Prudential Mutual Fund - ICICI Prudential Liquid Fund -Monthly IDCW,ISIN Div Payout/ ISIN Growth: INF109K01VR9,14-05-2021 20:00,02-04-2006,14-05-2021
796,103342,ICICI Prudential Mutual Fund - ICICI Prudential Liquid Fund - Weekly IDCW,ISIN Div Payout/ ISIN Growth: INF109K01VS7,14-05-2021 20:00,02-04-2006,14-05-2021
800,103348,DSP Mutual Fund - DSP Liquidity Fund - Regular Plan - IDCW - Weekly,This dataset has no description.,14-05-2021 20:00,02-04-2006,14-05-2021
802,103360,Franklin Templeton Mutual Fund - Franklin India Smaller Companies Fund-Growth,ISIN Div Payout/ ISIN Growth: INF090I01569,14-05-2021 20:00,03-04-2006,14-05-2021
806,103392,Sundaram Mutual Fund - Sundaram Money Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Reinvestment: INF903J01GW8,14-05-2021 20:00,03-04-2006,14-05-2021
807,103393,Sundaram Mutual Fund - Sundaram Money Fund Regular Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Reinvestment: INF903J01HA2,14-05-2021 20:00,19-06-2006,14-05-2021
808,103394,Sundaram Mutual Fund - Sundaram Money Fund Regular Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Reinvestment: INF903J01GX6,14-05-2021 20:00,03-04-2006,14-05-2021
809,103395,Sundaram Mutual Fund - Sundaram Money Fund Regular Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),ISIN Div Reinvestment: INF903J01GY4,14-05-2021 20:00,19-06-2006,14-05-2021
812,103400,SBI Mutual Fund - SBI Multi Asset Allocation Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),ISIN Div Payout/ ISIN Growth: INF200K01818<br><br>ISIN Div Reinvestment: INF200K01826,14-05-2021 20:00,03-04-2006,14-05-2021
814,103406,HSBC Mutual Fund - HSBC Infrastructure Equity Fund - IDCW,ISIN Div Payout/ ISIN Growth: INF336L01248<br><br>ISIN Div Reinvestment: INF336L01230,14-05-2021 20:00,03-04-2006,14-05-2021
818,103464,quant Mutual Fund - Quant Money Market Fund-Growth Option,ISIN Div Payout/ ISIN Growth: INF966L01408,23-02-2021 11:00,03-04-2006,12-02-2021
820,103475,Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Infrastructure Fund -  Regular - IDCW,ISIN Div Payout/ ISIN Growth: INF209K01470<br><br>ISIN Div Reinvestment: INF209K01CT3,14-05-2021 20:00,03-04-2006,14-05-2021
822,103490,Quantum Mutual Fund - Quantum Long Term Equity Value Fund - Direct Plan Growth Option,ISIN Div Payout/ ISIN Growth: INF082J01036,14-05-2021 20:00,03-04-2006,14-05-2021
826,103633,ICICI Prudential Mutual Fund - ICICI Prudential Money Market Fund Option - Growth,ISIN Div Payout/ ISIN Growth: INF109K01TX1,14-05-2021 20:00,02-04-2006,14-05-2021
827,103634,ICICI Prudential Mutual Fund - ICICI Prudential Money Market Fund Option - Daily IDCW,ISIN Div Payout/ ISIN Growth: INF109K01TY9,14-05-2021 20:00,02-04-2006,14-05-2021
828,103635,ICICI Prudential Mutual Fund - ICICI Prudential Money Market Fund Option - Weekly IDCW,ISIN Div Payout/ ISIN Growth: INF109K01TZ6,14-05-2021 20:00,02-04-2006,14-05-2021
829,103636,ICICI Prudential Mutual Fund - ICICI Prudential Money Market Fund Option -Fortnightly IDCW,ISIN Div Payout/ ISIN Growth: INF109K01UA7,14-05-2021 20:00,18-06-2006,14-05-2021
833,103730,Sahara Mutual Fund - Sahara Infrastructure Fund ---FIXED PRICING OPTION-Dividend Option,ISIN Div Payout/ ISIN Growth: INF515L01320<br><br>ISIN Div Reinvestment: INF515L01338,19-01-2021 20:00,05-04-2006,03-04-2020
